Order_ID,Order_Date,Customer_ID,Product,Category,Quantity,Unit_Price_NGN,Discount_Pct,Discount_Amount_NGN,Revenue_NGN,Cost_NGN,Profit_NGN,Profit_Margin_Pct,Sales_Channel,Region,Payment_Method,Order_Status
ORD-00006,2025-02-04,CUST-0477,Wireless Earbuds,Electronics,1,45342.11,0,0.0,45342.11,32828.3,12513.81,27.6,Instagram,Abuja,USSD,Completed
ORD-02663,2025-02-04,CUST-0288,Hoodie,Fashion,2,45383.71,5,4538.37,86229.05,70353.0,15876.05,18.41,Instagram,Port Harcourt,Cash,Completed
ORD-01823,2025-02-04,CUST-0576,Sneakers,Fashion,1,72322.03,0,0.0,72322.03,50845.25,21476.78,29.7,WhatsApp,Lagos,USSD,Completed
ORD-02226,2025-02-05,CUST-0411,Sneakers,Fashion,3,74996.97,0,0.0,224990.91,148145.83,-25798.66,-11.47,Walk-in,Port Harcourt,Card,Returned
ORD-01870,2025-02-05,CUST-0025,Smart Watch,Electronics,1,83885.92,15,12582.89,71303.03,46821.75,-3947.96,-5.54,Referral,Abuja,USSD,Returned
ORD-00180,2025-02-05,CUST-0561,Perfume,Beauty,1,40696.35,0,0.0,40696.35,28218.49,-3422.04,-8.41,Referral,Abuja,USSD,Returned
ORD-02888,2025-02-05,CUST-0525,Hoodie,Fashion,1,44478.85,5,2223.94,0.0,31269.92,0.0,0.0,Website,Ibadan,USSD,Cancelled
ORD-01080,2025-02-05,CUST-0091,Desk Lamp,Home & Office,1,32148.49,0,0.0,32148.49,20293.89,11854.6,36.87,Website,Owerri,Transfer,Completed
ORD-02778,2025-02-05,CUST-0442,Running Shoes,Fashion,2,65226.84,0,0.0,130453.68,106165.25,24288.43,18.62,WhatsApp,Abuja,Transfer,Completed
ORD-02068,2025-02-06,CUST-0062,Perfume,Beauty,1,41208.51,20,8241.7,32966.81,24831.89,8134.92,24.68,Instagram,Benin,Card,Completed
ORD-02308,2025-02-06,CUST-0296,Smart Watch,Electronics,1,78731.5,5,3936.58,74794.92,54422.23,20372.69,27.24,Website,Port Harcourt,Transfer,Completed
ORD-00326,2025-02-07,CUST-0542,Power Bank,Electronics,2,30651.01,10,6130.2,55171.82,38869.97,16301.85,29.55,Walk-in,Lagos,USSD,Completed
ORD-00031,2025-02-08,CUST-0036,Office Chair,Home & Office,2,127171.35,10,25434.27,228908.43,183732.92,45175.51,19.74,Walk-in,Owerri,Card,Completed
ORD-01591,2025-02-08,CUST-0287,Skincare Set,Beauty,1,59848.47,5,2992.42,56856.05,43265.03,13591.02,23.9,WhatsApp,Ibadan,Transfer,Completed
ORD-00480,2025-02-08,CUST-0090,Skincare Set,Beauty,2,54920.95,0,0.0,109841.9,81944.1,-7697.78,-7.01,Walk-in,Benin,Cash,Returned
ORD-00076,2025-02-09,CUST-0646,Running Shoes,Fashion,4,65277.38,0,0.0,261109.52,212515.49,48594.03,18.61,Website,Enugu,USSD,Completed
ORD-02936,2025-02-09,CUST-0200,Sneakers,Fashion,1,78276.39,0,0.0,78276.39,57627.23,20649.16,26.38,Website,Port Harcourt,Cash,Completed
ORD-01956,2025-02-09,CUST-0015,Hoodie,Fashion,3,41536.1,15,18691.24,105917.06,66820.68,39096.38,36.91,Website,Abuja,Cash,Completed
ORD-00999,2025-02-09,CUST-0483,Perfume,Beauty,2,39711.98,0,0.0,79423.96,56587.37,22836.59,28.75,Walk-in,Benin,Cash,Completed
ORD-01558,2025-02-09,CUST-0603,Desk Lamp,Home & Office,1,30895.48,15,4634.32,0.0,20383.89,0.0,0.0,Instagram,Port Harcourt,Card,Cancelled
ORD-01478,2025-02-10,CUST-0401,Water Bottle,Home & Office,1,19087.18,0,0.0,19087.18,12594.09,-2882.09,-15.1,Referral,Ibadan,USSD,Returned
ORD-00262,2025-02-10,CUST-0266,Sneakers,Fashion,1,78042.53,0,0.0,0.0,62247.33,0.0,0.0,Instagram,Port Harcourt,Transfer,Cancelled
ORD-01406,2025-02-10,CUST-0137,Desk Lamp,Home & Office,1,32056.25,0,0.0,0.0,20522.9,0.0,0.0,Referral,Owerri,Transfer,Cancelled
ORD-01833,2025-02-11,CUST-0661,Hoodie,Fashion,1,42638.23,0,0.0,42638.23,30550.08,12088.15,28.35,Referral,Benin,Transfer,Completed
ORD-02651,2025-02-11,CUST-0699,Desk Lamp,Home & Office,1,30124.39,0,0.0,30124.39,19766.06,10358.33,34.39,Walk-in,Lagos,Cash,Completed
ORD-00631,2025-02-11,CUST-0129,Laptop Backpack,Accessories,1,38221.31,0,0.0,38221.31,29501.03,8720.28,22.82,Instagram,Abuja,USSD,Completed
ORD-02714,2025-02-11,CUST-0244,Skincare Set,Beauty,1,54866.79,5,2743.34,52123.45,35448.65,-5793.48,-11.11,Walk-in,Ibadan,Transfer,Returned
ORD-02130,2025-02-11,CUST-0430,Running Shoes,Fashion,3,66789.06,10,20036.72,180330.46,133723.02,46607.44,25.85,Referral,Ibadan,Card,Completed
ORD-00083,2025-02-11,CUST-0422,Skincare Set,Beauty,2,58100.72,5,5810.07,0.0,88305.75,0.0,0.0,Website,Benin,Cash,Cancelled
ORD-00048,2025-02-11,CUST-0658,Office Chair,Home & Office,1,123137.53,0,0.0,123137.53,98207.21,24930.32,20.25,Referral,Lagos,Transfer,Completed
ORD-01701,2025-02-12,CUST-0333,Sneakers,Fashion,3,76258.33,0,0.0,228774.99,162787.76,65987.23,28.84,Website,Enugu,Cash,Completed
ORD-00230,2025-02-12,CUST-0577,Skincare Set,Beauty,2,58943.58,0,0.0,117887.16,78422.01,39465.15,33.48,Instagram,Ibadan,Card,Completed
ORD-02077,2025-02-12,CUST-0693,Wireless Earbuds,Electronics,2,45494.41,0,0.0,90988.82,56976.85,34011.97,37.38,Website,Lagos,Cash,Completed
ORD-01416,2025-02-12,CUST-0388,Wireless Earbuds,Electronics,1,44608.78,0,0.0,44608.78,33036.8,-3274.9,-7.34,Instagram,Owerri,Cash,Returned
ORD-02597,2025-02-12,CUST-0533,Skincare Set,Beauty,1,58411.18,15,8761.68,49649.5,33986.2,15663.3,31.55,Website,Benin,USSD,Completed
ORD-00977,2025-02-12,CUST-0573,Perfume,Beauty,1,39259.61,0,0.0,39259.61,26556.42,12703.19,32.36,WhatsApp,Owerri,USSD,Completed
ORD-00777,2025-02-12,CUST-0177,Perfume,Beauty,1,40272.18,15,6040.83,34231.35,25613.72,8617.63,25.17,WhatsApp,Lagos,Cash,Completed
ORD-02730,2025-02-12,CUST-0200,Sneakers,Fashion,1,71830.04,0,0.0,71830.04,48236.2,23593.84,32.85,Referral,Lagos,Transfer,Completed
ORD-01446,2025-02-13,CUST-0089,Laptop Backpack,Accessories,1,34769.61,0,0.0,34769.61,23817.13,10952.48,31.5,Referral,Abuja,Cash,Completed
ORD-02861,2025-02-13,CUST-0297,Laptop Backpack,Accessories,3,39398.34,0,0.0,118195.02,80467.48,37727.54,31.92,Website,Lagos,USSD,Completed
ORD-01742,2025-02-13,CUST-0336,Desk Lamp,Home & Office,1,31435.39,0,0.0,31435.39,23357.93,8077.46,25.7,WhatsApp,Owerri,Card,Completed
ORD-02555,2025-02-13,CUST-0637,Water Bottle,Home & Office,2,19787.96,5,1978.8,37597.12,24018.76,13578.36,36.12,Referral,Benin,Transfer,Completed
ORD-01648,2025-02-13,CUST-0137,Desk Lamp,Home & Office,1,31776.22,0,0.0,31776.22,20372.26,11403.96,35.89,Website,Owerri,Cash,Completed
ORD-02163,2025-02-14,CUST-0359,Wireless Earbuds,Electronics,1,47026.0,0,0.0,47026.0,37640.61,9385.39,19.96,Walk-in,Lagos,USSD,Completed
ORD-02052,2025-02-14,CUST-0381,Perfume,Beauty,1,42269.81,5,2113.49,40156.32,28953.98,11202.34,27.9,Walk-in,Lagos,Cash,Completed
ORD-00539,2025-02-14,CUST-0097,Wireless Earbuds,Electronics,1,43390.37,20,8678.07,34712.3,28142.18,6570.12,18.93,Referral,Ibadan,Cash,Completed
ORD-01147,2025-02-14,CUST-0396,Wireless Earbuds,Electronics,3,42238.28,20,25342.97,101371.87,81529.81,19842.06,19.57,Referral,Port Harcourt,Transfer,Completed
ORD-00506,2025-02-14,CUST-0010,Hoodie,Fashion,1,42107.51,10,4210.75,37896.76,24840.01,13056.75,34.45,Website,Owerri,Transfer,Completed
ORD-02833,2025-02-15,CUST-0636,Water Bottle,Home & Office,2,20088.16,0,0.0,40176.32,25463.13,-5061.88,-12.6,Website,Ibadan,Cash,Returned
ORD-01607,2025-02-16,CUST-0107,Skincare Set,Beauty,1,60857.21,10,6085.72,54771.49,38393.69,-7834.96,-14.3,Walk-in,Benin,Transfer,Returned
ORD-01905,2025-02-16,CUST-0687,Office Chair,Home & Office,1,128578.72,0,0.0,0.0,101131.06,0.0,0.0,Website,Enugu,Transfer,Cancelled
ORD-00626,2025-02-16,CUST-0698,Perfume,Beauty,4,40567.99,10,16227.2,146044.76,112069.68,33975.08,23.26,WhatsApp,Enugu,Transfer,Completed
ORD-02256,2025-02-16,CUST-0135,Power Bank,Electronics,1,28774.98,15,4316.25,24458.73,17828.04,-2548.3,-10.42,Referral,Owerri,Card,Returned
ORD-01250,2025-02-16,CUST-0261,Laptop Backpack,Accessories,2,38866.75,0,0.0,77733.5,56161.42,21572.08,27.75,Website,Enugu,Transfer,Completed
ORD-00751,2025-02-17,CUST-0337,Sneakers,Fashion,1,77972.82,15,11695.92,66276.9,52873.79,-4016.7,-6.06,Instagram,Enugu,Transfer,Returned
ORD-00637,2025-02-18,CUST-0276,Office Chair,Home & Office,1,130722.74,0,0.0,130722.74,97092.57,33630.17,25.73,Instagram,Ibadan,USSD,Completed
ORD-02534,2025-02-18,CUST-0280,Laptop Backpack,Accessories,1,36443.41,10,3644.34,32799.07,25280.46,7518.61,22.92,WhatsApp,Ibadan,Transfer,Completed
ORD-00551,2025-02-18,CUST-0408,Sneakers,Fashion,2,82254.74,10,16450.95,148058.53,109604.3,-15749.68,-10.64,Walk-in,Enugu,Transfer,Returned
ORD-00257,2025-02-18,CUST-0318,Wireless Earbuds,Electronics,1,42068.06,0,0.0,0.0,28933.24,0.0,0.0,Instagram,Port Harcourt,Transfer,Cancelled
ORD-00337,2025-02-19,CUST-0289,Skincare Set,Beauty,2,57551.56,0,0.0,115103.12,79971.83,35131.29,30.52,Walk-in,Owerri,Transfer,Completed
ORD-01219,2025-02-19,CUST-0333,Water Bottle,Home & Office,1,19862.35,0,0.0,19862.35,13605.01,6257.34,31.5,Referral,Lagos,Transfer,Completed
ORD-00623,2025-02-20,CUST-0188,Smart Watch,Electronics,2,85964.97,0,0.0,171929.94,108491.28,63438.66,36.9,Walk-in,Benin,Transfer,Completed
ORD-00956,2025-02-21,CUST-0260,Skincare Set,Beauty,2,62141.46,0,0.0,124282.92,90528.51,33754.41,27.16,Walk-in,Ibadan,Cash,Completed
ORD-01136,2025-02-21,CUST-0457,Wireless Earbuds,Electronics,1,47402.36,0,0.0,47402.36,29590.38,17811.98,37.58,Walk-in,Enugu,Transfer,Completed
ORD-02095,2025-02-21,CUST-0649,Wireless Earbuds,Electronics,1,47498.34,0,0.0,0.0,32082.52,0.0,0.0,Instagram,Abuja,USSD,Cancelled
ORD-00784,2025-02-21,CUST-0300,Wireless Earbuds,Electronics,1,47047.04,20,9409.41,0.0,29302.12,0.0,0.0,Referral,Lagos,USSD,Cancelled
ORD-02443,2025-02-21,CUST-0359,Smart Watch,Electronics,1,78150.99,0,0.0,78150.99,57900.1,20250.89,25.91,Instagram,Enugu,Card,Completed
ORD-02177,2025-02-22,CUST-0377,Water Bottle,Home & Office,1,19935.29,0,0.0,19935.29,15079.38,4855.91,24.36,Website,Lagos,Card,Completed
ORD-00684,2025-02-22,CUST-0599,Water Bottle,Home & Office,1,20668.63,10,2066.86,18601.77,14459.99,4141.78,22.27,WhatsApp,Owerri,Cash,Completed
ORD-02383,2025-02-22,CUST-0071,Running Shoes,Fashion,1,71330.48,10,7133.05,64197.43,44863.84,19333.59,30.12,Walk-in,Ibadan,Cash,Completed
ORD-00008,2025-02-22,CUST-0065,Perfume,Beauty,1,39569.35,0,0.0,0.0,25648.25,0.0,0.0,Website,Benin,Card,Cancelled
ORD-02217,2025-02-22,CUST-0461,Water Bottle,Home & Office,1,19760.2,15,2964.03,16796.17,11044.51,5751.66,34.24,WhatsApp,Lagos,Transfer,Completed
ORD-02644,2025-02-22,CUST-0177,Sneakers,Fashion,2,77622.27,0,0.0,155244.54,97165.77,58078.77,37.41,Referral,Enugu,Card,Completed
ORD-01013,2025-02-22,CUST-0502,Perfume,Beauty,2,40201.76,0,0.0,80403.52,57316.96,23086.56,28.71,Walk-in,Owerri,Cash,Completed
ORD-01264,2025-02-22,CUST-0361,Desk Lamp,Home & Office,3,32676.82,0,0.0,0.0,65325.56,0.0,0.0,Website,Abuja,Transfer,Cancelled
ORD-00299,2025-02-23,CUST-0398,Office Chair,Home & Office,1,116741.1,5,5837.06,110904.04,74125.8,-9859.18,-8.89,Instagram,Port Harcourt,Card,Returned
ORD-02339,2025-02-23,CUST-0119,Desk Lamp,Home & Office,1,30121.53,20,6024.31,0.0,19565.28,0.0,0.0,Walk-in,Enugu,Cash,Cancelled
ORD-01401,2025-02-24,CUST-0085,Skincare Set,Beauty,1,60413.29,0,0.0,0.0,41243.01,0.0,0.0,Walk-in,Ibadan,USSD,Cancelled
ORD-00110,2025-02-24,CUST-0467,Perfume,Beauty,3,42189.36,0,0.0,126568.08,79261.57,47306.51,37.38,WhatsApp,Owerri,Cash,Completed
ORD-00890,2025-02-24,CUST-0122,Office Chair,Home & Office,3,119130.27,0,0.0,357390.81,240110.54,117280.27,32.82,WhatsApp,Benin,Card,Completed
ORD-02488,2025-02-26,CUST-0301,Wireless Earbuds,Electronics,1,42886.0,15,6432.9,36453.1,26576.22,9876.88,27.09,Referral,Enugu,Card,Completed
ORD-00566,2025-02-26,CUST-0298,Sneakers,Fashion,1,76793.76,0,0.0,76793.76,49242.62,27551.14,35.88,WhatsApp,Abuja,Transfer,Completed
ORD-00593,2025-02-26,CUST-0552,Power Bank,Electronics,1,32245.72,0,0.0,32245.72,23723.45,8522.27,26.43,WhatsApp,Lagos,Cash,Completed
ORD-02680,2025-02-26,CUST-0320,Wireless Earbuds,Electronics,1,43757.22,0,0.0,43757.22,30144.95,13612.27,31.11,Walk-in,Ibadan,Cash,Completed
ORD-01474,2025-02-26,CUST-0534,Perfume,Beauty,1,41651.33,0,0.0,41651.33,33830.08,-1428.35,-3.43,Website,Lagos,USSD,Returned
ORD-01097,2025-02-26,CUST-0215,Laptop Backpack,Accessories,2,35255.19,0,0.0,0.0,47853.93,0.0,0.0,Referral,Lagos,Cash,Cancelled
ORD-01389,2025-02-26,CUST-0481,Running Shoes,Fashion,1,69685.01,5,3484.25,0.0,52063.27,0.0,0.0,Instagram,Enugu,Cash,Cancelled
ORD-01854,2025-02-26,CUST-0449,Desk Lamp,Home & Office,1,33789.32,0,0.0,33789.32,22457.16,11332.16,33.54,Instagram,Port Harcourt,Transfer,Completed
ORD-00052,2025-02-27,CUST-0348,Laptop Backpack,Accessories,1,35727.11,0,0.0,0.0,27481.61,0.0,0.0,Website,Benin,USSD,Cancelled
ORD-02171,2025-02-27,CUST-0379,Running Shoes,Fashion,2,72760.73,0,0.0,145521.46,94495.63,51025.83,35.06,Instagram,Abuja,Transfer,Completed
ORD-02116,2025-02-27,CUST-0009,Sneakers,Fashion,1,82932.2,0,0.0,82932.2,52545.85,30386.35,36.64,Walk-in,Benin,Cash,Completed
ORD-00387,2025-02-28,CUST-0184,Desk Lamp,Home & Office,1,32157.54,5,1607.88,30549.66,24502.13,6047.53,19.8,Instagram,Enugu,Card,Completed
ORD-00642,2025-02-28,CUST-0297,Wireless Earbuds,Electronics,4,46476.24,0,0.0,185904.96,144952.17,40952.79,22.03,WhatsApp,Port Harcourt,Card,Completed
ORD-00272,2025-02-28,CUST-0305,Laptop Backpack,Accessories,1,40216.74,10,4021.67,36195.07,29535.97,6659.1,18.4,Walk-in,Abuja,Card,Completed
ORD-01635,2025-03-01,CUST-0296,Water Bottle,Home & Office,1,18958.94,0,0.0,18958.94,14913.84,4045.1,21.34,Walk-in,Lagos,Card,Completed
ORD-00974,2025-03-01,CUST-0044,Smart Watch,Electronics,2,83335.59,15,25000.68,141670.5,111784.42,29886.08,21.1,Walk-in,Owerri,Card,Completed
ORD-02158,2025-03-01,CUST-0489,Wireless Earbuds,Electronics,2,46182.96,0,0.0,92365.92,73413.28,-4401.27,-4.77,Instagram,Benin,Cash,Returned
ORD-01057,2025-03-01,CUST-0474,Office Chair,Home & Office,1,130517.77,5,6525.89,123991.88,85348.87,38643.01,31.17,Walk-in,Owerri,Card,Completed
ORD-01445,2025-03-01,CUST-0053,Power Bank,Electronics,1,32074.38,5,1603.72,0.0,22826.21,0.0,0.0,Instagram,Enugu,Cash,Cancelled
ORD-00457,2025-03-01,CUST-0078,Smart Watch,Electronics,1,84754.14,0,0.0,84754.14,57563.86,27190.28,32.08,Instagram,Ibadan,Cash,Completed
ORD-01853,2025-03-02,CUST-0622,Hoodie,Fashion,3,43251.54,0,0.0,129754.62,84465.36,45289.26,34.9,Walk-in,Lagos,Cash,Completed
ORD-00068,2025-03-02,CUST-0513,Office Chair,Home & Office,1,129750.77,0,0.0,129750.77,89466.25,-7293.35,-5.62,Walk-in,Lagos,USSD,Returned
ORD-02108,2025-03-02,CUST-0033,Power Bank,Electronics,1,31922.19,0,0.0,31922.19,21524.43,10397.76,32.57,Instagram,Benin,USSD,Completed
ORD-00833,2025-03-02,CUST-0333,Hoodie,Fashion,1,45234.61,0,0.0,45234.61,36312.67,-4153.22,-9.18,Website,Owerri,Cash,Returned
ORD-02315,2025-03-03,CUST-0683,Laptop Backpack,Accessories,1,38512.9,0,0.0,38512.9,28532.87,-4124.46,-10.71,Instagram,Owerri,Cash,Returned
ORD-00587,2025-03-03,CUST-0117,Laptop Backpack,Accessories,1,39295.41,0,0.0,39295.41,26150.95,13144.46,33.45,Referral,Port Harcourt,Transfer,Completed
ORD-01991,2025-03-03,CUST-0493,Hoodie,Fashion,2,43268.74,0,0.0,0.0,58312.18,0.0,0.0,Website,Lagos,USSD,Cancelled
ORD-01644,2025-03-03,CUST-0301,Laptop Backpack,Accessories,1,36615.31,0,0.0,0.0,25694.12,0.0,0.0,WhatsApp,Ibadan,Transfer,Cancelled
ORD-01878,2025-03-04,CUST-0487,Laptop Backpack,Accessories,1,40312.02,5,2015.6,0.0,26317.02,0.0,0.0,Instagram,Benin,Cash,Cancelled
ORD-01379,2025-03-04,CUST-0211,Perfume,Beauty,1,42764.75,0,0.0,0.0,32156.8,0.0,0.0,Website,Lagos,Cash,Cancelled
ORD-02285,2025-03-05,CUST-0243,Laptop Backpack,Accessories,1,40087.33,10,4008.73,36078.6,29358.99,6719.61,18.62,Website,Abuja,Card,Completed
ORD-00779,2025-03-05,CUST-0088,Hoodie,Fashion,1,47650.89,0,0.0,47650.89,31139.58,-7261.24,-15.24,Website,Port Harcourt,Transfer,Returned
ORD-02349,2025-03-05,CUST-0132,Desk Lamp,Home & Office,1,33971.34,0,0.0,0.0,22879.21,0.0,0.0,Walk-in,Benin,Cash,Cancelled
ORD-01673,2025-03-05,CUST-0239,Office Chair,Home & Office,2,126818.28,10,25363.66,228272.9,158009.2,70263.7,30.78,Walk-in,Enugu,Cash,Completed
ORD-02169,2025-03-05,CUST-0304,Water Bottle,Home & Office,3,20024.66,0,0.0,60073.98,41088.81,18985.17,31.6,Website,Lagos,Cash,Completed
ORD-01555,2025-03-06,CUST-0388,Desk Lamp,Home & Office,1,32841.87,15,4926.28,0.0,19951.49,0.0,0.0,Website,Enugu,Card,Cancelled
ORD-01139,2025-03-06,CUST-0597,Laptop Backpack,Accessories,2,35718.25,0,0.0,0.0,54915.08,0.0,0.0,WhatsApp,Port Harcourt,Cash,Cancelled
ORD-01476,2025-03-06,CUST-0381,Skincare Set,Beauty,1,63397.03,0,0.0,63397.03,48721.9,14675.13,23.15,Website,Owerri,Transfer,Completed
ORD-01599,2025-03-06,CUST-0342,Running Shoes,Fashion,2,73047.92,0,0.0,146095.84,103084.82,43011.02,29.44,Instagram,Abuja,Cash,Completed
ORD-01144,2025-03-06,CUST-0659,Skincare Set,Beauty,1,59928.47,0,0.0,59928.47,42855.17,17073.3,28.49,Website,Benin,Card,Completed
ORD-00744,2025-03-06,CUST-0088,Smart Watch,Electronics,1,88059.44,0,0.0,0.0,68615.3,0.0,0.0,Referral,Benin,USSD,Cancelled
ORD-01696,2025-03-07,CUST-0382,Sneakers,Fashion,1,80903.48,5,4045.17,0.0,48356.69,0.0,0.0,Referral,Enugu,Cash,Cancelled
ORD-02048,2025-03-07,CUST-0017,Office Chair,Home & Office,2,124832.58,5,12483.26,237181.9,161209.45,75972.45,32.03,WhatsApp,Ibadan,Transfer,Completed
ORD-01344,2025-03-07,CUST-0527,Desk Lamp,Home & Office,2,31384.1,20,12553.64,50214.56,31435.94,18778.62,37.4,Walk-in,Port Harcourt,Transfer,Completed
ORD-01336,2025-03-07,CUST-0600,Water Bottle,Home & Office,3,20437.48,0,0.0,0.0,40419.8,0.0,0.0,Referral,Benin,USSD,Cancelled
ORD-02983,2025-03-07,CUST-0362,Skincare Set,Beauty,1,56483.49,20,11296.7,0.0,34921.14,0.0,0.0,Referral,Lagos,Card,Cancelled
ORD-01156,2025-03-07,CUST-0643,Laptop Backpack,Accessories,1,36783.38,5,1839.17,34944.21,24952.59,9991.62,28.59,Walk-in,Enugu,Transfer,Completed
ORD-02459,2025-03-07,CUST-0139,Running Shoes,Fashion,1,71825.39,15,10773.81,61051.58,44767.68,16283.9,26.67,Website,Port Harcourt,Card,Completed
ORD-01510,2025-03-07,CUST-0531,Smart Watch,Electronics,3,86689.82,0,0.0,260069.46,171580.13,88489.33,34.03,WhatsApp,Ibadan,USSD,Completed
ORD-02876,2025-03-08,CUST-0370,Sneakers,Fashion,1,81097.22,10,8109.72,72987.5,45924.8,27062.7,37.08,Instagram,Owerri,Cash,Completed
ORD-01357,2025-03-08,CUST-0131,Skincare Set,Beauty,1,63420.48,5,3171.02,60249.46,39465.5,20783.96,34.5,Walk-in,Lagos,Transfer,Completed
ORD-01791,2025-03-08,CUST-0295,Smart Watch,Electronics,2,86328.59,0,0.0,172657.18,115878.26,-27595.89,-15.98,Referral,Owerri,USSD,Returned
ORD-01255,2025-03-08,CUST-0405,Running Shoes,Fashion,1,68921.27,5,3446.06,65475.21,43582.63,-6918.72,-10.57,WhatsApp,Enugu,Transfer,Returned
ORD-02473,2025-03-08,CUST-0274,Smart Watch,Electronics,1,81143.69,0,0.0,81143.69,60702.07,20441.62,25.19,WhatsApp,Port Harcourt,Cash,Completed
ORD-02140,2025-03-09,CUST-0485,Office Chair,Home & Office,1,124087.28,0,0.0,0.0,94935.86,0.0,0.0,Referral,Port Harcourt,Card,Cancelled
ORD-01806,2025-03-09,CUST-0194,Laptop Backpack,Accessories,1,36173.1,0,0.0,36173.1,28369.2,7803.9,21.57,Walk-in,Port Harcourt,Transfer,Completed
ORD-01021,2025-03-09,CUST-0154,Running Shoes,Fashion,2,72238.27,0,0.0,144476.54,106529.24,37947.3,26.27,Instagram,Ibadan,Cash,Completed
ORD-02385,2025-03-09,CUST-0634,Water Bottle,Home & Office,1,19897.83,10,1989.78,17908.05,14677.69,3230.36,18.04,Instagram,Abuja,USSD,Completed
ORD-00949,2025-03-09,CUST-0246,Perfume,Beauty,1,39323.62,0,0.0,39323.62,27719.16,-5505.69,-14.0,Walk-in,Port Harcourt,Cash,Returned
ORD-00829,2025-03-09,CUST-0586,Office Chair,Home & Office,2,118631.27,0,0.0,237262.54,172117.29,65145.25,27.46,Instagram,Benin,Transfer,Completed
ORD-02309,2025-03-10,CUST-0112,Sneakers,Fashion,2,77683.08,0,0.0,155366.16,108034.41,47331.75,30.46,WhatsApp,Enugu,Card,Completed
ORD-00689,2025-03-10,CUST-0658,Laptop Backpack,Accessories,1,37710.25,0,0.0,0.0,27653.06,0.0,0.0,Website,Port Harcourt,Card,Cancelled
ORD-01422,2025-03-10,CUST-0690,Laptop Backpack,Accessories,1,35507.52,0,0.0,35507.52,27229.82,8277.7,23.31,Website,Owerri,Transfer,Completed
ORD-00644,2025-03-10,CUST-0029,Office Chair,Home & Office,2,120494.12,0,0.0,240988.24,162329.55,78658.69,32.64,Walk-in,Abuja,Transfer,Completed
ORD-01585,2025-03-10,CUST-0474,Perfume,Beauty,2,38544.4,5,3854.44,73234.36,57362.98,15871.38,21.67,Walk-in,Lagos,Transfer,Completed
ORD-00862,2025-03-11,CUST-0296,Office Chair,Home & Office,1,127245.72,0,0.0,127245.72,89259.88,37985.84,29.85,Walk-in,Abuja,USSD,Completed
ORD-01525,2025-03-11,CUST-0561,Desk Lamp,Home & Office,1,31142.99,0,0.0,31142.99,21411.16,9731.83,31.25,Referral,Ibadan,Transfer,Completed
ORD-00871,2025-03-11,CUST-0425,Hoodie,Fashion,1,43905.49,0,0.0,0.0,27553.51,0.0,0.0,Instagram,Ibadan,Cash,Cancelled
ORD-01320,2025-03-11,CUST-0424,Desk Lamp,Home & Office,1,33721.16,0,0.0,33721.16,24673.59,9047.57,26.83,Website,Ibadan,Cash,Completed
ORD-00215,2025-03-11,CUST-0536,Perfume,Beauty,1,39101.58,0,0.0,39101.58,29274.3,9827.28,25.13,WhatsApp,Abuja,Card,Completed
ORD-02041,2025-03-12,CUST-0699,Hoodie,Fashion,3,47604.89,5,7140.73,135673.94,93199.85,42474.09,31.31,WhatsApp,Lagos,USSD,Completed
ORD-01102,2025-03-12,CUST-0505,Hoodie,Fashion,2,45503.99,0,0.0,0.0,59236.97,0.0,0.0,Website,Lagos,Transfer,Cancelled
ORD-00392,2025-03-12,CUST-0485,Water Bottle,Home & Office,1,19479.06,0,0.0,19479.06,15748.37,3730.69,19.15,Referral,Port Harcourt,Card,Completed
ORD-01318,2025-03-12,CUST-0196,Desk Lamp,Home & Office,1,34258.22,0,0.0,34258.22,24506.93,9751.29,28.46,Website,Lagos,USSD,Completed
ORD-02338,2025-03-12,CUST-0217,Desk Lamp,Home & Office,1,32097.34,0,0.0,32097.34,21837.0,-2558.64,-7.97,Walk-in,Enugu,Transfer,Returned
ORD-01428,2025-03-12,CUST-0434,Wireless Earbuds,Electronics,1,43577.15,0,0.0,43577.15,31095.24,12481.91,28.64,Instagram,Ibadan,Transfer,Completed
ORD-00743,2025-03-12,CUST-0666,Smart Watch,Electronics,1,83631.9,0,0.0,83631.9,61646.1,21985.8,26.29,Instagram,Ibadan,Cash,Completed
ORD-00143,2025-03-13,CUST-0301,Running Shoes,Fashion,1,69563.96,0,0.0,69563.96,51477.62,18086.34,26.0,Website,Lagos,USSD,Completed
ORD-02696,2025-03-13,CUST-0170,Desk Lamp,Home & Office,1,32514.69,10,3251.47,29263.22,18845.64,10417.58,35.6,WhatsApp,Port Harcourt,USSD,Completed
ORD-00409,2025-03-13,CUST-0615,Desk Lamp,Home & Office,1,32048.88,10,3204.89,28843.99,20145.18,8698.81,30.16,WhatsApp,Benin,Card,Completed
ORD-02620,2025-03-14,CUST-0312,Laptop Backpack,Accessories,2,40542.19,10,8108.44,72975.94,57726.83,15249.11,20.9,Walk-in,Abuja,Card,Completed
ORD-02359,2025-03-14,CUST-0667,Laptop Backpack,Accessories,1,40670.41,0,0.0,40670.41,26688.18,13982.23,34.38,Walk-in,Owerri,Transfer,Completed
ORD-02787,2025-03-14,CUST-0621,Water Bottle,Home & Office,4,18702.89,15,11221.73,63589.83,42072.79,21517.04,33.84,Referral,Owerri,USSD,Completed
ORD-02066,2025-03-14,CUST-0263,Skincare Set,Beauty,1,62621.53,0,0.0,62621.53,44252.66,18368.87,29.33,Website,Enugu,Cash,Completed
